NIF;sector
B50511112;cmi
B50511112;cmi
B50511112;cmi
B50511112;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A17025347;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
A35346048;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
B65041030;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
A29165412;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
B17858861;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
F28465193;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B71052419;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B30374540;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
B08943607;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A81862328;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A46967022;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
A92016344;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B92369826;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B14443998;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B07884174;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B62891205;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B83148486;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B99467284;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B09275553;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B38700712;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B07241342;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
B42534503;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
A39333620;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B86658606;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B41395716;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
B17427709;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
A62975669;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B65511636;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B58442500;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B92507284;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
B93075950;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
A58971367;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B14955074;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B38437109;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B46930541;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B73676413;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
B85810331;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
A31232309;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
B70151238;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
A60000593;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
B39039268;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07685621;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
A07053531;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B26396812;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
B28733012;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A08155814;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
A17298621;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
B17741273;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
A07170616;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B35317825;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B96127972;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B76086925;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
B58931395;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
A60631405;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B38429015;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B48074306;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B54828116;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B53024642;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60848223;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B60484615;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B59852475;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B23709892;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B30347330;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B64783160;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B53906590;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
B82249350;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
A59396861;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B66286550;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B57735706;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B86234556;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B61642450;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B36621068;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B93275394;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B66256199;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B87326716;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B46824538;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B50907229;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B78276342;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
B65114373;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A35421395;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
A08138596;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B86977014;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
B83875427;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
A64080781;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
B61249751;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
A38013611;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B02011641;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B39315155;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
B92511427;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
A58481730;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B05031976;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B65130122;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B49252612;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B65386963;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B98853583;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
B83515866;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
A15108673;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B61481198;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59088948;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B59456764;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B88131545;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B08957896;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B03445657;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B97267405;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
B35498054;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A63232805;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A08376980;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A17212192;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
A50167626;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B38103792;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
B64762354;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
A46453965;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
B35659515;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
A08176091;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
B57438681;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A08062846;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A47013180;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
A03042983;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B64936610;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B54692835;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
B08445124;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
A28579902;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92930924;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B92683259;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B18464826;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
B11283827;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31019276;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
F31134760;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A20672200;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
A78099660;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
B11085198;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A18685602;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
A08031734;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
F04005336;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
B45342029;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
A35474832;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B76692730;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B91304501;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
B61614178;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
A39050349;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
B31665375;cmi
